id,titulo,descripcion,hashtags,menciones,audio,comentarios_muestra,etiquetas_contenido,vistas,likes,comentarios_totales,compartidos,etiqueta
3469e5a6,la cine los pelicula puro novio el aesthetic ❤️ 😊,hoy stream las risas estudio las pelicula moda 😭 ☕ 🎉,#haul #vacaciones,,duki,los receta review compañeros universidad compras la oficina el broma 💄 🏖️ | skincare con chill los stream ✈️ 💖 💄,,885328,59897,2329,4306,0
d479b3ad,una cuerno de disco puro el lazca una fentanilo nueve milímetros aqui suburban,puro guanajuato las toque las caro quintero hoy el jj hoy belicon hoy buchón los ak 47 un mencho 👃 🚔,#ejecución #beretta #halcon #halcón #mota,,martin castillo,,,1745536,118095,9304,7880,1
34091e98,los jefe review vlog puro universidad aesthetic novio 🌻,un cine jefe con comedia el gato un pelicula la escuela las gamer 🍔 💪,#oficina,,belinda,fiesta broma una chill los trabajo hoy moda novia restaurante un familia | las gamer videojuego trend con amor vacaciones 😭 🥺,,357164,41938,640,3527,0
a1e0d0a6,el ak 47 el los zetas un buchona patrón rusos,ovidio rusos puro jgl una antrax zetas al millon wato puro cdn 🚬 💉 🛥️,#plebes,,los hermanos baldenegro,cuerno de disco los al millon aqui cdn juarez,,170392,28553,1938,3850,1
88308aa9,aqui risas rutina el chill 🐱 🎉 🎬,amigos siempre escuela relax 👗 🍔,#tips #comida #gym #cine,,the weeknd,puro comedia el tips la vacaciones puro crush skincare con aesthetic aqui anime un universidad,,819153,115746,11247,8048,0
b1b93e49,un suburban tablazo bacha cohete cuatro letras las clica,goma las patrón hoy al millón arturo beltrán aqui caro quintero el lazca,#rs #cdn #ejecución,,voz de mando,,,3242005,318290,10286,15260,1
1b7b97ad,los cumpleaños grwm un coquette escuela cine una fiesta 🍕,gym siempre viernes comedia siempre challenge la ropa maquillaje siempre coquette ☀️ 🍣,#gato #outfit #gym #serie,,,un videojuego el novia puro baile el grwm la crush 😭 | viaje diario siempre prepa trend hoy ropa las risas 🌙 📚 🥰 | jefe baile las hacks hoy familia siempre oficina 🍣 😭 🎂 | puro baile los videojuego vlog hoy hacks compañeros pelicula 🧸 💪 📚,,355297,68847,4910,2960,0
6975e533,un comedia prepa gato con coquette el jefe siempre tutorial siempre novio,siempre universidad un baile cine un escuela coquette una grwm 🎧 🎂 🥺,#hacks #tips #comedia #lunes #coquette,,the weeknd,el aesthetic jefe coquette una anime tutorial | diario una broma una hacks fiesta puro anime 💖 ✈️ ❤️ | siempre cine siempre baile los viernes los risas con chill videojuego con gato 📚 🎬 🎉,,83932,10260,435,321,0
aedfa193,un familia videojuego amigos tarea la compañeros el gato aqui fiesta pelicula 🎉,puro vacaciones el aesthetic amor escuela humor un oficina anime los viernes,#comida,,ariana grande,,,750282,109820,7867,6129,0
e8126004,videojuego el vacaciones pelicula tips los gym compras 💄 🍔 🌙,un lunes broma relax aqui compras aqui tutorial un viaje gato pelicula 🥺 🌻,#viernes #tips #cine #comedia #broma,,the weeknd,,,643977,121232,1983,13373,0
5393f18c,el perrito una diario puro rutina prepa un risas puro viernes las comedia con vlog 🌙 💪 🥺,los comida el perrito restaurante una oficina haul 🏖️,#vlog #estudio,,,,,856572,131872,3649,9907,0
06b9c1de,hoy rivotril siempre sierra p90 un mamalona los mexicles aqui el ratón,la pozole un belicon piso 💷 💳 🎲,#losviagras #calentandolaplaza #mafia #amapola,,tito torbellino jr,,,2044760,309548,3655,7865,1
e595a1b2,puro mascota unboxing hoy aesthetic el pelicula,puro tutorial haul con crush cine con ropa los trabajo hoy prepa puro aesthetic ❤️,#moda #novia #universidad,,kenia os,fiesta la trend los compañeros | oficina los anime puro haul con jefe puro moda los skincare el mascota viaje 🏖️,,435662,81846,1835,10418,0
3474b986,hoy metanfetamina puro joaquín guzmán sierra bala siempre cdn aqui cocaína calentando la plaza 🧿 👻 🗡️,barredora hoy pechera una los viagras levanton hoy alucin tamaulipas los burrero 🤑 🐘 💴,#calentandolaplaza #elseñordeloscielos,,millonario,la mz jesús alfredo la linea al tiro ninis los pechera antrax 🧊 | cheyenne puro el patron la unión tepito aqui csrl 💀 🐂 🔫,,118625,15706,1470,1767,1
21d8d65c,osiel cárdenas amado carrillo el fentanilo pastillas los ar-15 michoacan siempre viejon la extorsión 🍄 ⌚ 🍕,el patron una alineado chaleco hoy cartel de sinaloa,#zetas #clonazepam #pacífico #elseñordeloscielos #elnini,,los dos carnales,,,893182,139269,9222,19059,1
1068ec2f,la línea buchones revólver 🐕 🍬 棺,puro maría mini lic plebes el antrax lavador las al 100 bélicon 🏎️,#guanajuato #pacífico #clonazepam,,eduin caz,hoy triángulo dorado puro polvo rosa los cártel de juárez el mencho hoy tiroteo siempre tj frecuencia aqui los chapitos 🏴‍☠️ | maría el culiacanazo una zapopan puro calibre 50 puro metanfetamina cártel de colima siempre la línea,,1643394,157803,14965,23210,1
342c6c3c,el troca aqui levanton un belicon clika puro arellano félix pistolero 🍭 🦅,siempre jesús alfredo aqui culiacan chapo puro alucín el padrino clika 💣 🌨️ 👺,#fentanilo,,los tiranos del norte,,,550249,59324,2557,3784,1
e5c9f90b,lfm chapizza las cuerno de chivo 🏴‍☠️,el guano 38 super zapopan 🍄,#loschapitos #plebes,,la arrolladora,los revólver con colt rafael caro quintero una roche con belicon 🇨🇴 | aqui pechera siempre compa la clonazepam 🏴‍☠️ 👃 🐔 | la los ninis aqui fentanilo uzi 🛥️,,842531,44449,562,4819,1
f3d939bb,un pariente las el nini punta hoy iván archivaldo viejon 🚫 🐘,con arturo beltrán la maña bala la linea burrero 🤑 🔪,#burrero,,jorge santa cruz,las la familia michoacana puro blanca los chapizza dar piso meth,,4909,965,41,133,1
d882b716,los rusos los reynosa charolazo uzi la chapizza 🌨️ 👑,al millon radio ejecución 🐅 💣 🍅,#culiacanazo #michoacan #suburban,,grupo firme,,,824232,133922,9092,17607,1
cec55a46,los unboxing lunes hoy escuela puro perrito amigos una pelicula 🎀 🌸,aqui restaurante aqui diario la pelicula 📚 🎬 🏖️,#trend #compañeros #trabajo,,j balvin,las novio moda comida hoy compañeros serie hoy challenge una trend 😍 🎉 | comida familia con broma 😂 😊,,811132,84051,7539,8734,0
273cc653,outfit unboxing receta stream una diario,moda comida viaje,#review #hacks #baile #comedia,,,cumpleaños tarea anime el crush siempre familia una escuela los chill,,102237,15789,1350,1924,0
4f8f934f,puro jgl la chapizza una unión tepito con bélico 🇲🇽,hoy z-40 la charolazo una charola las la línea pastillas 🌿 👃 🏎️,#bala #rpg #crico #minilic,,,,,4441633,315104,4712,39976,1
aed371e7,puro baile outfit una receta hoy cumpleaños,hoy compañeros los prepa maquillaje hacks una perrito un haul 🎉 🐱,#receta #broma #outfit #trend,,morat,los gym trabajo aqui review un estudio siempre vacaciones restaurante la coquette ☕ 🎉 | aesthetic aqui tarea crush coquette 🍔 🌙 | risas la crush siempre mascota diario un gamer siempre prepa siempre tutorial hoy viernes 🍣 🥰,,873906,149803,3646,22235,0
7c510654,pelicula gamer las hacks cumpleaños 💪 🏋️‍♀️,haul una crush con skincare las trend siempre gamer hoy estudio con vlog broma 🧸 📱 🐶,#amor,,feid,puro trend la crush coquette maquillaje relax 🎧 | mascota las oficina una novia 🥰 🐶 | fiesta hoy vacaciones hoy relax haul 🍟 🎬 🍔 | una trabajo tutorial fiesta grwm tips familia chill 🏋️‍♀️,,752266,66487,3935,9491,0
3764c6ce,el perrito la novio gamer los coquette aqui oficina aqui ropa unboxing viaje,baile el rutina outfit el broma 🍔,#familia,,blackpink,grwm coquette restaurante serie,,418282,57496,1393,4446,0
4201f050,amor el stream aesthetic una novio familia ropa,la novio siempre relax el review tarea con outfit 🎬,#crush #anime #comida,,young miko,una universidad broma tarea | tarea stream crush siempre vacaciones hoy vlog baile 😭 💪 | broma el moda familia serie una novio hoy viernes 🐱 🐶 | gato la ropa un diario el gamer 🎮,,806496,100185,3678,13305,0
8387906d,ovídio jale una empresa una chaleco bélicon una bacha 🌨️,la halcón encobijado las con huevos topón hoy dar cran p90 don neto la punta,#z-1 #raptor,,chuy lizarraga,juan josé esparragoza aqui bazuca siempre mini lic el el narco de narcos siempre viejón punta una cuatro letras | p90 siempre cártel de sinaloa el beretta el la linea la cng | aqui frecuencia el blindada alucines alucín topón la sombreriza cuerno de disco 💳 🍬 🍭,,4301834,605162,60362,55049,1
10bd22ee,aesthetic un skincare los viernes outfit aesthetic 💪 🎧,los comedia risas hacks estudio 🧸 🍔,#amor #grwm,,blackpink,hoy aesthetic gamer aqui tarea siempre amor hoy maquillaje una serie crush las videojuego | aqui grwm hoy novia skincare con haul 💕 ☀️ ☕ | hoy trabajo universidad puro escuela aesthetic aesthetic la prepa 💅 🎂 ✨ | unboxing compras cine con risas pelicula 🎂 🐱,,408119,45663,941,3934,0
6fdd057a,risas crush puro universidad amor hacks una chill,coquette compras compañeros hoy comedia con skincare grwm relax outfit 💪 🐱 😭,#fiesta #gato #gamer #gym,,bizarrap,,,457210,48872,2580,5408,0
de55fcbc,con perrito haul unboxing 😭,siempre ropa tarea maquillaje cine familia 🍣 🍔 🎀,#mascota,,rauw alejandro,,,403268,61205,3690,5864,0
4c20632f,puro plomo hielo balacera cártel de sinaloa triángulo dorado puntero el topon 🤫 💉 💊,un cártel de tijuana el plebes aqui guerreros unidos siempre mula encajuelado ejecutado 🐊,#tijuana #belicon,,yahritza y su esencia,puro jefe de jefes aqui los aztecas puro el patron un lavado de dinero los heroína 🐊 🐂 | con gente nueva una el mini lic un el azul 🩸,,1506323,176828,14528,5839,1
4476a555,el r-15 puro la línea puro extorsión,cuerno de disco pizza los gente nueva las charolazo nueve milímetros el con huevos 🧊 🍅 🍻,#alucines,,larry hernandez,cobro de piso ejecutado el pizza 🪦 🤑 🦂,,860312,168981,11218,6512,1
f02abd1b,un grwm hoy trend un universidad comida broma ✨ 🌸,aqui moda ropa viaje siempre restaurante compras diario la vlog 👗 🏋️‍♀️,#compras #maquillaje #humor,,,puro tips perrito aqui ropa | amor el viaje siempre familia viernes hoy pelicula | puro baile una escuela novia compañeros 🎮 📚 | siempre crush la fiesta una gym las estudio 💪 ✈️ 😂,,367479,20961,781,2087,0
0cc968cf,aqui buchona matamoros manguera puro jrz el nuevo laredo colt 💶 🐅,bazuca alinear las zambada cartel de jalisco,#lavador #antrax #launióntepito #juarez #mayo,,los inquietos del norte,las heroína jale con cuerno de disco pechera metanfetamina lavada con porro 🛻,,578102,60390,4713,7710,1
4e489972,toque con mula manta meth 🪦 🚁,ninis las señor de los gallos aqui el chueco 🛻 🚙,#carteldesinaloa #comando #raptor,,junior h,lobos dámaso las charolazo los la línea puro tj el r15 félix gallardo 🪓 🔥,,331536,54998,4256,3236,1
bcf47231,trabajo una trend una escuela 💅 🎂 😂,la tips relax perrito 💅,#crush #stream #jefe #coquette,,danna paola,,,483085,93112,6665,2856,0
3aed0bd4,zetas con ncdj meth 🤠 🦅 🎰,cuerno los beltrán leyva siempre tachas polvo rosa roche aqui los rusos guerreros unidos tusi 🦍,#antrax #cincuenta #arellanofélix #cuernodechivo,,los cuates de sinaloa,,,3140122,160587,4021,16626,1
429b75fb,outfit aqui restaurante universidad los lunes prepa las chill ❤️ 🍣 💕,diario con moda rutina hoy relax 🎬,#relax #haul #novio,,karol g,novio los gato la humor aqui review relax ropa comida ✨,,718349,90005,1616,4449,0
c68a7bb3,serie amigos familia los prepa,gato una viaje puro stream review ropa compras las novio la moda 💖 🎉,#vacaciones #amor,,,puro universidad escuela con comida receta haul jefe siempre skincare | siempre haul maquillaje compañeros trend con ropa un rutina un cumpleaños ☕ | la crush novia jefe broma los moda con coquette las tarea cumpleaños 🧸 🥰,,95801,4903,341,278,0
5e20701c,skincare cumpleaños comedia familia challenge vacaciones 🍟 ☕,viaje trend las oficina novia hoy serie tarea grwm 🎀 🏖️ 🌙,#tips,,,hoy perrito siempre fiesta serie siempre tips hoy outfit la viaje 👗,,659124,123765,7006,6573,0
fa8cc16e,el cartel de sinaloa una ncdj frontera chica el tachas siempre levanton una nuevo laredo barret,con tableada mota alfredillo,#narcomensaje,,chuy montana,aqui zapopan los cds hoy prestanombres plaza con al 100 grupo sombra ⚰️ | una matamoros balacera la metanfetamina | aqui tablazo una brazo armado bala puro cártel del noreste el morritas,,895143,88801,1752,11324,1
1878ac39,las chill challenge hoy serie escuela puro viernes hoy risas,aqui chill amor comedia cumpleaños restaurante familia las stream la outfit,#viaje #aesthetic #amigos #broma #novio,,bad bunny,amigos una novio un gym 💖 🍕,,444958,25185,2153,1911,0
a286a428,viaje gato rutina baile risas la novia con maquillaje compañeros 🎮 🍣 🥺,hoy ropa una oficina hoy crush prepa la cine 😂,#vlog #tutorial #perrito,,,amor gym skincare el lunes una serie 😍 🎀 | el hacks una relax los tutorial unboxing coquette con serie el familia puro gym 📱,,196223,32633,761,2723,0
c7bc526b,gente nueva siempre raton puro la familia michoacana 🧹,con hierba caro quintero cuerno de disco mayo balacera aqui los pelones los el azul pizza 👻,#ellicenciado #cárteldesinaloa,,la arrolladora,con los pelones cartel de jalisco con alfredillo el cártel con cln el éxtasis ⛄ ⌚ | al 100 fentanilo puro r15 sombrero el el piyi cobro de piso guerreros unidos 🚫 🚔 🚬,,3849266,342470,29809,13519,1
2f9a70ad,amigos outfit la estudio puro coquette unboxing review puro rutina cumpleaños,risas hoy viaje la oficina las comida las skincare,#diario,,ariana grande,lunes los universidad puro aesthetic 📱 💖 🍟 | los lunes los oficina aqui viaje vacaciones mascota aesthetic las broma cine 🏖️ 🍣 👗 | tips familia el perrito trabajo hoy compañeros universidad puro broma | cumpleaños vacaciones tips siempre ropa risas la aesthetic una baile un relax 🧸,,392181,54554,2769,1940,0
14223b18,ar-15 alucines aqui amado carrillo con buchón con z-40 aqui mencho 🎲,aqui quebrar cristal un halcon siempre rafael caro quintero 🤑,#viejón #nuevolaredo,,,cártel de tijuana las ejecutado aqui piyi al 100 💊 👑 | levantón un alfredillo las cártel del golfo un con huevos ninis aqui plaza joaquín guzmán el azul 👻,,540825,107403,5150,12828,1
578b5dd5,zambada culiacanazo aqui r-15 🤫 ☢️,siempre escuadra puro chiva viejón los aztecas aqui el guano 🐔,#topon #701,,peso pluma,cln siempre hector beltrán pechera la jefe de jefes 🔥 🚫 🩸 | fierro un ak 47 puro filo el juarez el el chayo 🇨🇴 🐔 ⌚ | las belico matamoros las narcomensaje tablazo un cuerno de chivo clica hoy unión tepito el tachas 💉 ☣️ | dar piso siempre metanfetamina con fentanilo narcomanta hoy cartel del golfo félix gallardo hoy tablazo ✈️ 🛡️ 🦏,,604078,50172,3954,1638,1
9df6f4f7,michoacan un antrax una el piyi el félix gallardo buchon la barredora ⚠️,csrl venadear la tj un radio 🧪 🚁,#juanjoséesparragoza,,diego sierra,el balacera las encajuelado aqui bélico una el nini 🕸️ 🐎 🚔,,32117,5555,216,707,1
368bd5f8,moda con maquillaje diario lunes comida hoy gym challenge siempre mascota,las restaurante el receta el compañeros vacaciones maquillaje con gato anime stream 😭,#grwm #unboxing #gym #escuela,,,el amigos pelicula la diario trend,,257569,36025,3505,4070,0
e0bcb2bc,sinaloa la el ratón cuatro letras sierra beretta,el nueve milímetros hoy los beltrán leyva topon puro buchon el levantón,#eljj,,beto quintanilla,aqui piyi una la familia michoacana tachas aqui churro lanzagranadas 📍 🛻 ⚠️ | hoy cobro de piso puro ak 47 caro quintero las ak-47 puro jgl hoy roche una jueves negro las el chueco 💎 | amapola hoy hector beltrán buchon puro chimales siempre ak-47 las juan josé esparragoza 🦂 | el piyi puro chapo cártel de oaxaca arellano félix dámaso levanton 🐕 ⚠️ ☠️,,962410,176206,3134,21790,1
797615c8,pizza pariente alfredillo plebe guanajuato la revólver artillada puro bélicon,con joaquín guzmán los metanfetamina viejón el cheyenne puro cohete los los rusos las nemesio oseguera 🛡️ 🦏 🦅,#quebrar #cuernodechivo #cárteldelgolfo #cocaína #ak47,,los amables del norte,juarez la ejecución jesús alfredo un rafael caro quintero el azul hoy tusi cdn aqui plomazo | hoy manguera el lazca el cartel de sinaloa alfredillo una pacífico un barret 🐆 🐕 🐍,,433587,58172,2933,6330,1
